	ENST00000374761	ENST00000319928	ENST00000370812	ENST00000481579	ENST00000579153	ENST00000367041	ENST00000480676	ENST00000328257	ENST00000393051	ENST00000504148	ENST00000457474	ENST00000315580	ENST00000347691	ENST00000555304	ENST00000330836	ENST00000553286	ENST00000566326	ENST00000311008	ENST00000348335	ENST00000379774	ENST00000579004	ENST00000269221	ENST00000463087	ENST00000589699	ENST00000493059	ENST00000597279	ENST00000264716	ENST00000422803	ENST00000398107	ENST00000356421	ENST00000263895	ENST00000374114	ENST00000262605	ENST00000525817	ENST00000493076	ENST00000406644	ENST00000488442	ENST00000433992	ENST00000337959	ENST00000330884	ENST00000458646	ENST00000429888	ENST00000264634	ENST00000325599	ENST00000478867	ENST00000490337	ENST00000326448	ENST00000515749	ENST00000394854	ENST00000274459	ENST00000355472	ENST00000465796	ENST00000456573	ENST00000459703	ENST00000339898	ENST00000249364	ENST00000448878	ENST00000519857	ENST00000428870	ENST00000380062	ENST00000379858	ENST00000358077	ENST00000380550	ENST00000376441	ENST00000360134	ENST00000374571	ENST00000371113
rs10520163	-0.15283775804524424	0.049925886042628376	0.042732302076978604	-0.010654354178094627	-0.07815377484070979	0.1124861230946226	0.007002870131262032	0.10545769877476537	-0.15682150178505994	-0.10565411561120738	-0.0009367235912697337	-0.16533067856326328	-0.028789286102647554	0.10594035589355498	0.012315591262006554	-0.11682397683845819	-0.07276246867863788	-0.025585901163022742	-0.07585028384092038	0.08140704470244042	0.00633795917909738	-0.013809228196361358	0.01254366914717408	-0.03895775897786831	-0.025577300548864736	0.08435955311435897	0.11511937430387177	0.03708994021690206	0.08852984478352015	0.013684672216536863	-0.09265512815606897	-0.01872522566241079	0.01813118865450948	0.0896830186296879	0.03362317464579085	0.016163058750054825	0.15274149417695954	0.06020070701518275	-0.057411035713825914	0.0016952001769821904	0.08767616358438202	-0.039494875769612144	-0.1021942192552364	0.13916370467612385	0.1720944779251103	0.011976455827890947	0.15749690155513751	-0.05890897801488251	-0.006769903809430376	-0.21219699965415856	0.009505750655409463	-0.03787211189959191	-0.013289907324606562	-0.022525114168532968	-0.02434564182324712	0.019561638412532743	0.02400340404285997	0.08964223826631228	0.06877106510437711	0.09270990838503476	0.10347132406652812	-0.03429688446105745	-0.07197890257021053	0.08357186170129297	-0.02632963853359705	0.019264254748298276	0.006420075125202792
rs62334820	0.030596539204973416	-0.12008908444084822	-0.07242448189557602	-0.040475286113923446	0.05252448085828019	-0.0236592436314399	0.004170262212199795	-0.009463012809286298	-0.1155567234690714	-0.12973488195219215	-0.039989626763487475	-0.19229590064605898	-0.07205038748875892	-0.023368346191379598	-0.1193569293802696	-0.1722463003399411	-0.10462480525131498	0.0711299016090999	-0.0630477187998011	0.00109861517406037	0.03482397398455534	-0.09322311716743475	-0.01325287095334683	-0.013426577581571906	-0.05278232965885902	-0.07457685316975367	0.02388179240184971	-0.062029132865633545	-0.08636367755110037	0.007850675098823996	0.006914609597994327	-0.07575244359936385	0.00172277883770846	-0.03478088064422313	-0.07123380812891426	-0.12067687432147517	-0.08650972919735521	-0.16304330413984167	-0.08042359874459223	0.027288330035850985	0.06405346869580296	-0.06200183499015571	-0.0835159956871591	0.11582422890104874	-0.05662489885336841	-0.11714274026452606	0.00733039022180519	-0.09068343191417862	-0.11921761810153947	-0.12074850916170814	-0.003481923067524123	0.016720443418399476	-0.031744569775954405	-0.007568425112910492	-0.021093358045485622	-0.10520181324831172	-0.03353495861913318	0.07967352425655404	0.0023570211985586456	-0.00836971316955119	-0.09329251157788652	-0.1136813692360495	-0.06727149258019255	0.08276680246391503	-0.030717066137038455	-0.05408256548361329	-0.08961833439297531
rs16902086	0.15771030171529554	0.0061929729915254535	0.11436269567709657	0.22154687790119482	-0.1678995682046045	0.025185016300736194	0.009011963385043219	0.038527370720214366	0.00022645062506855196	0.08590989773960173	-0.024229502505990222	-0.2036486560815404	-0.04387180104442919	-0.10580627596063266	-0.0063066343834321465	-0.01895557089815233	-0.2072308408676201	-0.08635561973603335	-0.18357909909810416	0.11647287472840757	-0.0025997600103901176	-0.06369698665431232	0.0889649129336293	0.007441390075727111	0.025971488892429527	0.07214556012974703	0.14679775855941393	-0.026717199145500407	-0.07681830633272188	0.055666932735688325	0.20333909991414484	0.14458268844945904	-0.22731073417414668	-0.07863504603863355	0.04546466085209502	0.00798998258361916	0.030392177316641057	0.03470730633965385	-0.1708017623201527	-0.10485586139167086	0.08846374980921778	-0.002267837316240046	-0.15728059672444888	0.1520931074367463	-0.1435497445560576	0.09357816970740537	0.07686809969155518	-0.1606220034169738	-0.08893363882742446	0.07250865052433991	0.010572926875301942	-0.04280326977253881	0.17172789924349807	-0.012734470020869868	0.038903567931249265	0.06829839313703182	-0.08087956172701445	0.02181743536320087	-0.09318439518525572	0.26129158583212087	-0.04450645046484135	0.16662049229860657	0.009024085467435883	0.1295786901001901	-0.15506889384670464	-0.06953322208447624	-0.01607928139119886
rs9686162	-0.010713000919525375	0.006160384913554751	-0.055260341679621856	-0.2019573270902326	0.04888884575085354	-0.06794647639016403	0.11709336776073254	-0.10117945570920264	0.02261452631158895	-0.023784462057735375	0.03957544640919053	0.1286770303302144	0.059959168553159956	0.09814588286026811	0.03955577376312538	0.07199110039865042	0.13317409331949348	0.0255274930836989	0.06432374492793604	-0.06296987394383774	-0.014589221194716012	0.024657960529730513	-0.1322224986247973	-0.17748301005346925	0.10526865112140335	-0.06608480103685399	-0.16376220124384994	-0.05841717669202324	-0.029858971300539154	0.04962099878411285	-0.04111397665404988	-0.13948021373555802	0.1519384781343751	0.02394812080010839	-0.02584390516265359	0.06090793136387769	-0.06601494711400584	-0.020551989566008344	0.06446181450267825	-0.04590342698964313	-0.1384888436628556	0.0727890779301499	0.17261038218250244	-0.10213798987201941	0.02330331244644751	0.008365675192822239	-0.1362398095150198	0.10627981357804848	-0.0028473448037745572	-0.02552510442594392	0.0034861771102730017	0.12373600451825838	-0.13773111740820887	-0.06174429219495329	-0.03258863706713892	-0.06441959881894355	-0.06204661217153513	-0.040697303188014254	0.05849503620212427	-0.13779793229202472	0.05834948865930506	-0.28451401135855237	0.02655744515309351	-0.0055519439641324555	0.1187422848861402	0.07905948470578	-0.020133251974120855
rs7701440	-0.06285558976576858	0.08899343658708665	0.03092398120967102	0.12086240169616876	-0.03415965549887363	0.16021567644940427	0.05560063370778623	0.18999278604193795	0.04641441217559918	0.021960592031955765	0.15255759165223726	0.006219919201707728	0.15226446326562856	0.027301540883398645	0.12438652680761286	0.16826244848533306	0.1991978736743808	-0.10295808366282223	0.14582538083400526	0.16754039875428076	0.28179123180416177	0.18433969937603822	-0.009835826423869787	0.06475977254107082	-0.05975569383308069	0.0008869732751035789	-0.1993246099345323	0.17251564655855953	0.12662974915193342	0.1662120138736361	-0.21707237585040567	0.16038411431473623	0.16328569525811898	0.1108870542826902	0.20518701335376074	0.09536010730968322	-0.09473176896784427	-0.06475977254107082	0.19587310797673543	0.279125962084824	-0.01439017136901779	0.04161452356720138	0.0911955307756584	0.15858954559433727	0.05232896651675954	0.06706427294119029	-0.016380266164885204	-0.059229955997330795	0.23205849330867875	-0.007993903755132283	0.1450227344337233	0.07069414759621222	-0.08815712889370052	-0.09580073902698714	-0.022718650480717893	0.09062554126212477	0.20670737542935236	-0.0976048805149263	0.1385554163268407	0.08377766764393237	-0.011818187199230336	0.08717791436045906	0.2987710432155659	0.16708121541698862	0.17502097976700315	0.1185026315182133	0.2499148139016402
rs254782	-0.07295154316292908	-0.00981248476050244	0.05866836531513201	-0.008616637760097478	-0.05743060678464468	0.05998891109913155	0.07346471098407345	-0.0044372186350419476	0.19572367047957237	-0.0439510489184294	0.0995973929333314	-0.07367573329553626	-0.004661532435669753	0.10404141100108677	0.018956040393757947	0.017780190675753735	-0.026642645204045464	0.003065981455291267	-0.10652001892530924	0.14728101638885802	0.02187629927460174	0.055983774845721986	-0.05576519172115499	-0.0910285284054343	0.016822436138861682	0.0013688636569813503	-0.044576135726360024	-0.007606815136983895	-0.03323515756778591	0.02307720951923745	-0.023086934028093687	0.08944341009853199	0.023926247686381814	0.09505078832227956	-0.08877981053806278	0.04007620125436558	-0.07034662965403882	0.007097359883395849	-0.09223770189514137	-0.07736646687993153	-0.039880479989389615	0.04047921243183806	-0.020281104110211844	0.028539786921908703	-0.00473078770844465	-0.040366771786221695	-0.05752542375394677	0.0381620948556084	-0.016740653385871412	0.02213987941131413	-0.0015770732853618652	0.010776510916693002	-0.03434864243096569	-0.04543490994116519	-0.032362323200454186	0.07603568949333991	-0.0069014747682952906	0.21310456945769074	-0.0909161085981148	-0.0018278090197111712	0.032036899137045195	-0.17690249658356877	0.0173033579776091	0.05659250597803081	0.0021915270418031312	-0.028585617092968436	0.04425145855378269
rs16867576	0.0459194468886095	0.11587938104541302	0.0690032832710528	0.04085318712537127	-0.022794955731117228	-0.022211807345951916	0.04119123616011189	-0.0031305871550793376	-0.19260844968902285	0.02387359137239945	0.00838078884624973	-0.1884412829909037	-0.003777999862175308	-0.03175994103937524	0.05660626861081149	-0.05849390954320151	-0.09200451028690627	-0.07409975033711444	-0.029143028617256636	0.06989144508788216	-0.09316128550819022	-0.05610122166162907	0.12136095734392942	-0.1453969936396137	0.03276983121371374	0.025391247812827852	0.1577703910921847	-0.08651672367747722	-0.07922976874151194	0.04160688205528395	0.14212819821712572	-0.040266158522582016	-0.054675609813537765	-0.07252231798952877	0.047461632193446276	0.031921637469986816	-0.03444504003781496	-0.04836025811585613	-0.10036752942948769	-0.07749121091950688	0.03687569790524796	-0.07372049288390453	-0.08551447158954555	0.07510274102176695	0.10082886570434113	0.0485982332692402	0.033289885766598415	0.00230024667023493	-0.06547957972777348	-0.05162087985793242	0.05829350472620037	0.07687250872093701	0.07242306913763935	-0.03095341433982087	0.0071340054939816626	0.02610977137254273	-0.07188902197132242	0.012288579487309548	-0.10742223685165461	0.07416188794225259	0.019998159045050368	-0.08191839505192786	-0.017999518895634472	0.09561764926623703	-0.06891683548792611	-0.003867922883089832	-0.07743308861954824
rs13169274	0.02857512376565827	0.07351731117966158	0.002378742865348246	0.05961211648344607	0.11219690457263669	0.018585996394149974	0.09606395548269522	0.09600289827309152	0.02504533352083636	0.10145752050476724	0.0721667027637352	-0.06984152149670532	0.08688023330042081	0.03574597856050268	0.08984297481229238	0.13708698773897934	0.06172137505951363	-0.002620793610557614	0.06800773224542175	-0.011575754449011178	0.03635905307391377	0.03110147981746241	-0.1399408004305713	0.012308983132576567	-0.0879714074541003	-0.04970522045889096	-0.07596084213466063	0.11350979004900072	0.09425957054892511	0.07709989652767174	0.046520623948241704	0.005069510935744606	0.07546798425092727	-0.005854002364995394	0.1185384086046193	0.07991248199408096	0.12177006379468637	0.02360140146243647	0.04983809128167105	0.054131796560795725	-0.030008025799786446	-0.029526004064001073	0.0841852969522694	0.047851573409318726	0.0646203557302477	0.11746501536669753	-0.04529933752823458	-0.08187421576839168	0.07541720684097052	0.11982429296642234	-0.0002987174370155175	-0.21215600157161615	0.2267191394163013	-0.033357146532125244	0.2033839113392371	0.04009516394101318	0.1144427964808675	-0.07835853957266758	0.062327602099816935	0.04402143310180306	0.08811408370021317	0.040579928887996275	0.028728098118208662	0.07818583658711746	0.04102823754597185	0.06270554024240747	0.036992951538159326
rs111294930	-0.02960854345144783	-0.11885269726959109	-0.1906777179466792	0.0029924109808312526	-0.1597466124652238	-0.16597328302856207	-0.2919318433488015	-0.07416810357683513	0.00884296324101611	0.05952215342935552	-0.20235337419747126	0.011142402403294949	-0.2487286089765929	0.03284736750517283	-0.22261655801783375	0.024125533701395894	-0.162254555827534	0.1268146493877422	-0.08411893527475076	-0.19164992908811487	-0.0026740103870414875	-0.17202345456917192	-0.04828989268059008	0.06443577743103798	-0.017911447418068032	-0.12094876671808986	0.05225745020617998	-0.0979740504531335	-0.13663245137316052	-0.21042843851621368	0.017114861027043085	-0.1116326452020534	-0.1037217553058728	-0.059222170423424904	0.008428092594516868	-0.22009917885868363	-0.0007826478079103867	0.025886706482367305	-0.09978937081166322	-0.04735879961738965	-0.0542444029753809	0.03247190779447206	-0.0957418470947422	-0.07165643483862247	0.035581903911717824	-0.17738175357297237	0.0009393662253510114	0.06636594531880778	-0.1714170859642659	0.09577356847683888	-0.2649283212686846	-0.03544617001365917	-0.00668649828729747	-0.06656842726006292	0.17213083207616028	-0.16019604822183606	-0.10754217751173643	-0.055973530309955194	-0.1858687902088156	-0.16169014259260892	-0.1430445000216562	0.05977317169966896	-0.23437209539709172	-0.11228272570918864	-0.1610312421345047	-0.175634531896202	-0.18428081965372753
rs3130820	-0.2998215935688167	-0.05792115940184524	-0.021457118686204202	0.014605278461958545	0.08773208817601558	0.05099228770035587	-0.0027141247074211478	-0.015703147906624113	-0.07298655596194227	0.018348338153240835	-0.01954694654104993	-0.07189386594505803	-0.054002051587514914	0.27112732034897635	0.02838522293818765	-0.05598391329018244	-0.06492000678065338	0.070409879718612	-0.0751522500854761	0.0594228916759001	-0.10405672679024969	-0.031462189735999575	0.004478628374028958	0.02600880497196993	-0.017553006984194694	-0.09087703809387059	0.15462079922932156	0.04375498632211775	0.010201866475260838	-0.046227614912519546	-0.10407204548462749	0.051305072884635324	-0.01126706792836556	0.035595407255701386	0.04121589419799223	-0.026064069393346673	0.03645540034779434	0.015138916835776787	-0.07021699456180922	-0.05193001659700842	0.05316329538697785	-0.26240523924299247	-0.22496084026927024	0.025305779870494777	0.17318496236585793	-0.049836626203299025	-0.027193108584319323	0.09353078696770782	0.04067942655738589	0.007969684988152462	-0.022466504595807606	-0.4792186902137063	0.46493089695216905	0.012717301495325095	0.07810173617329724	-0.0393863616693152	0.0004215369997349778	-0.0816657338443982	0.09287905488447244	0.08699660010031965	0.12326763385703023	0.021928196829937525	-0.08053068498662812	0.02019233943729812	-0.005239128377430743	0.009337467809372505	0.04005281630226805
rs1339227	-0.22536932909210727	0.09231149557522973	0.10370323478008714	0.04196787795057375	-0.08064650906992687	0.08544650433960047	0.04241888977374289	0.10713353484167817	0.02354238125554125	0.09671275871627781	0.11172096193350699	0.09237179527341192	0.08019543544538846	0.2245567701736186	0.1801105378563128	0.31589322923325475	0.02072981137870626	-0.015508246060147703	0.06838319111478401	-0.07486001348361002	0.028577174156499827	0.09354470909809613	0.11713546218174181	0.05828183242487925	-0.14308294197997273	-0.057930698361218357	-0.031772995115042744	0.10101377962243349	-0.039272739392668274	0.07679823214452805	-0.13768637813980436	0.12650369139034637	-0.0804975677305935	-0.05969105880482727	0.2759072498184371	0.1422058331454993	-0.06889869990734485	-0.08421227446405684	0.04443317293602892	0.022653850775572273	0.08288258029855092	0.17555545666407565	0.08007977311127912	0.0023526538953282574	0.15986495821977273	0.055862823151829694	0.10344591076222666	0.11065077977072808	0.09875844607087325	0.11831186027368114	0.019209053795009583	-0.01692351476103193	0.23532382165444743	0.10571038769800321	0.14000051267550823	0.16715397203201213	0.07198531409036302	-0.11249417293413361	0.049532830446367845	0.03531076126140438	-0.08459248721819214	0.08778986278133852	0.13640956599539392	0.08954739985465324	-0.04420589582021274	0.01871830423468608	0.045462452104665776
rs4470825	0.06391612189073828	-0.006860112500902199	-0.08780876518927104	-0.007578108957498539	0.16977813051084611	-0.1472071403894621	-0.027619493436384174	-0.14000309417337858	-0.11183936277655587	-0.054597255998997625	-0.0719201206502943	0.059388875113270054	-0.05434544897280954	-0.06239348723631223	-0.09708698221028599	-0.11593227457227363	0.020252141666734537	0.08241681599059832	0.1227587909074226	-0.10962881534766741	0.002218419342023766	0.015131462896973813	0.1218881526618917	0.011228751618164336	-0.06893451646556496	-0.027065272181953124	-0.01958079736784279	-0.10105321646228382	-0.05602517543060409	-0.11062674057222119	-0.011194835796283518	-0.029019550139999004	0.03866634332157818	0.1866743855673128	-0.034194386641759146	-0.12613049876793192	-0.18901161565002514	-0.10932220285192588	0.06568421970502955	0.10945683962957908	0.013914516462511411	0.04017520539059554	0.024099605819125392	-0.02886763027687645	-0.08522288119055653	-0.14732363247984942	-0.028397999733695715	0.05652704666942163	-0.01429526565048734	-0.15404829393298425	-0.00703985852052168	0.10197913045867578	-0.04642355464760172	0.0311623354794481	-0.1341499794165375	-0.05994735867106774	-0.0591640044685583	-0.07857248775547056	0.05755662331603698	-0.09149376181246674	-0.07146400196472204	0.05523058345195315	-0.040875520281130714	-0.14541801422433065	0.021614435557532466	0.023573137045538848	-0.10539181484033626
rs217287	0.04393816085037292	-0.10150544011442751	-0.04567175086185402	0.0018388407730598154	0.18821188757899787	-0.11299668644667979	-0.04981731499619663	-0.044032134800630396	-0.10011496845059042	-0.036388885351222325	-0.02061219753727225	-0.07124219919363647	-0.0027851593683600848	-0.10789736676731113	-0.03495379445323522	-0.10859804535763432	-0.00718678639723608	-0.02839691489000738	0.028496496023073317	-0.04788870558720626	-0.02654282804277552	-0.0011411280605026254	-0.0036442719388839443	0.05782300065441312	0.16287077549527726	-0.06621075421249517	-0.03336144299372089	-0.09812041199748078	-0.0055501023328362025	-0.12557562609007875	0.048184463790205065	-0.012980098734424239	0.03878316408662404	0.027263951504917363	-0.22860980744476136	-0.19167333644348958	-0.11721165871537789	-0.11354565755346153	0.0281636450989778	0.012174631657103967	0.020403804916018363	0.017145960356318383	-0.06227491716358123	-0.06630429379667649	-0.0344863473380564	-0.051656560903246995	-0.03695132643276062	0.06241970544987974	-0.03548282040206891	-0.05659959565983898	-0.05211613339448758	-0.011205484967589151	0.023172093887284192	0.047898450793404594	-0.0839769048763552	-0.0882556953330465	-0.05306871527300959	-0.016841832296380605	-0.047016584452729146	-0.1303918776745517	-0.035780567798377384	0.052335592512223916	-0.08750840404470067	-0.08441659437842021	-0.017899151520913776	-0.08593842013569811	-0.12217965505342046
rs634940	-0.06119490922824657	0.11387024443132583	0.03287456589183178	-0.021173115979878997	-0.1318196459743783	0.15387034793365112	0.02900565909006246	0.18544228028038803	0.029365955499907233	0.0513275143068799	0.1069679034564023	0.20701458212099597	0.15612730898478544	0.049846748822843935	0.15080415385032553	0.18798215969973175	0.18701443303264703	0.03417529622200061	0.18161299382226537	0.046098496390293724	0.14689889610326673	0.1689130822731051	-0.038853161089556595	0.02851627157777173	0.005467231231565697	0.03587221052464141	-0.16901621154467006	0.259698260660547	0.15660256579755583	0.1267536559820617	-0.09894194560932372	0.1273251255519711	0.07614254009203661	-0.008859238577227197	0.17780413754839786	0.1556447505250987	0.25753575140908647	0.26764939732195403	0.2410327617729274	0.18015560603265462	-0.0651645765867729	0.08149604513904174	0.08411000870423299	-0.029653696113067562	0.05827198904979356	0.13216660164713837	-0.020907593310355202	-0.03118777721524407	0.2149745638747674	0.05794599006075046	0.05297066165271477	-0.04171299760079766	0.07439528799910003	-0.05226704695493468	0.007715075295205022	0.12176256850262031	0.23249872005440708	-0.1254114057088648	0.11351473625785848	0.03263979923960087	0.04346486656041346	0.10273086611094268	0.14203883400089853	0.03561869924220537	0.11781708317022031	0.08812611980556728	0.20033720523336815
rs12207258	0.0348862197879946	-0.39288085172368165	-0.3319142747183632	-0.0032379602252721636	-0.1902448535309122	-0.3938692326082731	-0.4805195573928668	-0.40284118220067155	-0.05478600415277685	-0.05385425502410788	-0.4834036554017583	-0.023469836582610773	-0.4621493654360664	-0.057542911476751016	-0.48290189824194524	-0.11315945035602688	-0.4320118099825151	0.27724015148956815	-0.2663127986573417	-0.3025521051641017	-0.20194900228285	-0.43102179361702114	0.07103849597455394	0.08075382459530878	0.07896087482577156	-0.2859695022602687	0.2686918975606673	-0.31587303500224356	-0.45968020275075183	-0.4270201768143973	0.005092754620502586	-0.20856316775544495	-0.47367190009018	-0.4812750628982328	-0.09925499381027086	-0.39766032609176766	0.011353084226997816	0.06623297666991891	-0.3069783790255959	-0.24381598911157012	0.14980811853447207	0.02064542766023871	-0.3001810328203676	-0.25902385500892156	0.02935156399150775	-0.40186791037076686	0.15715244157972943	0.23443976152493393	-0.4396228820460608	0.06000656037942656	-0.48364390146145747	0.06886792131239765	-0.011886310198679433	0.12795543319211508	0.07112074234048459	-0.33944874940948133	-0.31323117829555047	0.0020028264171806733	-0.46529592661327973	-0.20166733236088685	-0.5013584561070444	0.09505491856930737	-0.32994145702991323	-0.33386168620827655	-0.4528305271146623	-0.4979737130084491	-0.3834543579781417
rs1341117	-0.5285853216114442	0.04088414965013181	0.008997070756669072	-0.12020977610090772	-0.15844100957677013	0.08519403498541991	-0.007609927900019068	0.00950990904247692	0.03625640972171641	-0.27899476274847085	0.008467321794804828	0.0029352802412058424	0.06082056557621174	0.5107997160569206	0.014959816949190314	-0.09582176727286339	0.00019416613561387908	0.131797357755503	-0.023806801691078995	0.009669328715171245	0.040854075329574885	0.07585837367663388	-0.0986523901335317	-0.022456086078289483	0.028881152512877973	-0.06911971118827445	0.010437734306953817	-0.008183060120607911	0.0744497588357932	-0.03743285063306502	-0.5036461615650832	-0.026132624795272976	0.05489895220948004	0.04554237359943606	0.050998591225548374	0.01595282399726083	-0.010823481562610386	0.02628330666070426	-0.004499793704128899	0.01314827518481411	0.03456047142791916	0.10629398929184587	-0.0010324334176955465	0.07122557303461508	0.47688888052697886	-0.06747634499209347	-0.008446322442243534	0.1572049065386027	-0.000672923325135122	-0.1857460080793768	-0.061393606161336156	-0.1299356724800911	0.13263446566032006	0.02980239975493317	-0.12350896174602294	-0.035845916931715356	0.10244676329881457	0.08943194496765225	-0.03064063716733798	0.019514156094217174	0.06248838951125887	-0.025293009317496055	0.009222448395875955	0.09483883134609378	0.06231356042123439	0.022089490658475028	0.0636360097907911
rs760608	0.17328629368366885	0.1756433901266646	-0.012684705724443269	-0.14477749720224498	-0.07905615179800743	0.016088965272736646	0.09047433430193505	0.11006434922819118	0.028520371553949306	0.05785103924137196	0.11473490283490358	-0.07139256261764984	0.10811425420020726	-0.12240035609743698	0.05923250409612826	-0.002954132108650943	0.08908956032606521	0.012665682599559972	0.09690037165867992	0.12627780373734204	0.14382013564504417	0.10267426782159181	-0.13308306579401352	-0.11303672969158603	0.01672418161699053	0.09623582059531964	-0.04034879704808359	0.09889341224489218	0.1527213319066905	0.15501842103872526	0.054506739084544426	0.0319779188959167	0.11308318722293019	0.19445267379412498	-0.013949965311195812	0.04014902733100466	0.15065830067238495	0.11931269499125777	0.09155976756338041	0.11888518866412087	-0.1794285234215519	0.04318840381874522	0.05447726399036113	0.009828777636602412	-0.131564604857045	0.06561042853113068	0.0005142553441505085	-0.14517472451840546	0.07933547892605136	0.04653277761318805	0.10827079790520772	0.26175107948183685	-0.16787418318352382	-0.06713260697724628	-0.014344228568346598	0.1248252610137397	0.08879340057366984	0.2114593618701052	-0.03432140651619976	-0.007322437375796041	-0.056349992293174056	-0.16861694407534913	0.09792850341535245	0.02609134623430717	0.15717207243614864	0.06230400712521173	0.1165651314286996
rs9495473	0.06829611850462759	0.004519923996067605	0.010833547070313126	0.0659385836003284	0.12948515526669552	-0.012065454133163926	0.07415838183725833	-0.0290592943035915	-0.1497112484547001	-0.461996864916655	-0.04300978576957026	0.03952929423122766	-0.01936551381789616	-0.06745857075997497	-0.03277754704444423	-0.1969778120289416	-0.034926614061559766	0.0825199627488343	-0.04592895529667038	-0.06788933161920739	0.0029358549914233747	0.004949845605347594	0.07209733796106448	0.07006426399314424	-0.0026497581384784586	0.08257786712765185	-0.019329800271859855	-0.14379614629556992	-0.07267905927625003	-0.04417066640633587	-0.0439640667490458	-0.017661962026249978	-0.001284294936065112	0.05979079386243207	-0.050969892018278944	-0.005615366514286009	-0.13701216770752023	-0.08391103067483172	-0.0368217640620132	0.02493646662752405	-0.01823523889267682	0.005919510345073792	0.01451417685081723	0.03041827571811637	0.0008412445778511697	0.014785779126848713	-0.002614242146581829	0.08185042163215868	-0.03446020578581999	-0.5396099892071914	-0.000580089129284329	0.08199104112440526	-0.08154262195040946	0.040232252030480795	-0.5044974065988154	0.051002614878352344	-0.020053461858521516	0.17482777578653833	0.05641940029361094	0.018678772022186055	0.01503550235253257	0.010367313657086652	-0.004278374599446983	0.019686951149107092	-0.015300132836753863	0.042991830355933236	-0.051929611935410326
rs9655340	-0.014141657816534932	-0.26617305337061536	-0.29980854806523116	-0.18251024105813676	0.045305308937049024	-0.24806131611115276	-0.18006448499566854	-0.2706464396421367	-0.07317457702736586	0.020884717766134882	-0.2688372388338023	-0.10241609099864721	-0.26045694073433795	-0.02671803827746956	-0.28991455817153927	-0.03620634720347274	-0.18438753549217846	0.2881301883247044	-0.11530413511455398	-0.12071541673496514	-0.14908606181744152	-0.2224409276784811	-0.09049191255520012	-0.11863921154487689	0.07392864957176891	-0.21009545126490414	0.14916026954511155	-0.11090066665416795	-0.24824101922819622	-0.2956969290510185	-0.03792066631157688	-0.20024944889634033	-0.19832025583209276	-0.031106104366199837	-0.0332022772629646	-0.25076369070159465	0.032324419661512525	0.07044290648368723	-0.13091501119065566	-0.09039359187729748	-0.177837539662053	0.07212426476342454	-0.16490489298153974	-0.22682742893631874	-0.05791414586123396	-0.30638691609534935	0.040876027881044566	0.16972529473953696	-0.20660223437475167	0.047375605973573376	-0.28486965713399215	-0.024708472690438767	0.01627521087020102	-0.11705675011042344	0.10089389679433287	-0.23440712083973136	-0.07820038321324978	-0.15238093305950584	-0.13156717919241587	-0.3027683972727061	-0.2706565843844412	-0.1819524354842567	-0.1278049560427985	-0.291531603616925	-0.14303634890000552	-0.33307051737618837	-0.16509302583700172
rs12704290	0.04708657425884803	-0.01438982242274706	0.10155084090126125	-0.03981860474434572	0.07170728357053154	0.07446254172480614	0.08100562097295141	0.044752338491708336	0.03041766875055238	-0.0968431418466919	0.04091981309173046	0.08629529684920742	0.042211075191548146	0.03437119754225856	0.06679280665579915	0.01709124555918962	0.035477619663945664	-0.048736199887338016	0.02012830878101818	0.07386870590902879	0.02407249064687808	0.04788528172432286	-0.0297914986207349	-0.013128193831507469	-0.001106198536226164	0.10865322379329481	-0.09869217126806219	0.051240587702686836	0.045825301224039015	0.03232992144511138	-0.011488090957979367	0.11889611125691996	0.033456474924782605	0.07737417715703931	-0.1362529844882977	0.039362800864808124	-0.01465647854073813	0.005255814906300947	0.07834430257364364	0.02050474842365453	0.06276507510372345	0.088287112001836	0.04617191316537267	0.016949693383736156	-0.08942103590005668	0.03648847849834378	0.073826430440152	-0.07401313316558455	0.04131786271337144	-0.11178086395204068	0.008305568939784186	0.05674827898765012	-0.07606372979787554	0.046114663796742936	-0.05937101969129704	0.007910985614843137	0.04424100268285257	0.06404158992454931	0.11424170886092094	-0.0031378295273673945	0.04162815164785572	-0.0813731356143001	0.025529642890497802	0.03357205962156021	0.011278644239785187	0.046550552187451924	0.01523314792797747
